GEO_ID,County_Area,Total_Population,Land_Area_SqMi,population_density
0500000US31001,"Adams County, Nebraska",31052,563.259,55.129167931626476
0500000US31003,"Antelope County, Nebraska",6305,857.157,7.355711964085925
0500000US31005,"Arthur County, Nebraska",484,715.152,0.6767792021835917
0500000US31007,"Banner County, Nebraska",742,746.039,0.9945860739183877
0500000US31009,"Blaine County, Nebraska",422,710.702,0.5937791085433839
0500000US31011,"Boone County, Nebraska",5356,686.53,7.8015527362242
0500000US31013,"Box Butte County, Nebraska",10714,1075.161,9.96501919247443
0500000US31015,"Boyd County, Nebraska",1688,539.368,3.129588703816318
0500000US31017,"Brown County, Nebraska",2869,1221.404,2.3489361423411093
0500000US31019,"Buffalo County, Nebraska",50579,968.244,52.23786566196124
0500000US31021,"Burt County, Nebraska",6740,491.587,13.710696173820708
0500000US31023,"Butler County, Nebraska",8424,584.789,14.405195720165736
0500000US31025,"Cass County, Nebraska",27161,556.899,48.77185988841783
0500000US31027,"Cedar County, Nebraska",8315,740.189,11.233617359890514
0500000US31029,"Chase County, Nebraska",3671,894.425,4.104312826676357
0500000US31031,"Cherry County, Nebraska",5498,5960.099,0.9224678986036977
0500000US31033,"Cheyenne County, Nebraska",9533,1196.008,7.970682470351369
0500000US31035,"Clay County, Nebraska",6095,572.289,10.650213441111047
0500000US31037,"Colfax County, Nebraska",10641,411.46,25.86156613036504
0500000US31039,"Cuming County, Nebraska",8975,570.49,15.732089957755614
0500000US31041,"Custer County, Nebraska",10518,2575.458,4.083933809054545
0500000US31043,"Dakota County, Nebraska",21354,264.276,80.80188893429596
0500000US31045,"Dawes County, Nebraska",8140,1396.437,5.829120826789895
0500000US31047,"Dawson County, Nebraska",24202,1013.786,23.872888361054503
0500000US31049,"Deuel County, Nebraska",1847,439.825,4.199397487637128
0500000US31051,"Dixon County, Nebraska",5545,475.621,11.658442331183863
0500000US31053,"Dodge County, Nebraska",37351,528.843,70.62776665286296
0500000US31055,"Douglas County, Nebraska",590736,326.482,1809.3983741829563
0500000US31057,"Dundy County, Nebraska",1736,919.678,1.8876171877548447
0500000US31059,"Fillmore County, Nebraska",5541,575.37,9.63032483445435
0500000US31061,"Franklin County, Nebraska",2846,575.816,4.942551092710171
0500000US31063,"Frontier County, Nebraska",2569,974.655,2.635804464143723
0500000US31065,"Furnas County, Nebraska",4568,719.204,6.351466343346256
0500000US31067,"Gage County, Nebraska",21629,851.468,25.40201158469843
0500000US31069,"Garden County, Nebraska",1761,1704.826,1.032949990204279
0500000US31071,"Garfield County, Nebraska",1718,569.356,3.017444270368627
0500000US31073,"Gosper County, Nebraska",2040,458.199,4.452213994356164
0500000US31075,"Grant County, Nebraska",626,776.696,0.8059781433147589
0500000US31077,"Greeley County, Nebraska",2202,569.826,3.8643375346158297
0500000US31079,"Hall County, Nebraska",62536,546.53,114.42372788319031
0500000US31081,"Hamilton County, Nebraska",9464,542.03,17.460288175931222
0500000US31083,"Harlan County, Nebraska",2847,553.466,5.143947415017363
0500000US31085,"Hayes County, Nebraska",843,713.065,1.182220414688703
0500000US31087,"Hitchcock County, Nebraska",2569,709.951,3.618559590732318
0500000US31089,"Holt County, Nebraska",10102,2411.851,4.18848428033075
0500000US31091,"Hooker County, Nebraska",647,720.966,0.8974070899321188
0500000US31093,"Howard County, Nebraska",6534,569.266,11.477938257334884
0500000US31095,"Jefferson County, Nebraska",7161,570.182,12.559147780883999
0500000US31097,"Johnson County, Nebraska",5261,376.086,13.988821705673702
0500000US31099,"Kearney County, Nebraska",6713,516.193,13.00482571441302
0500000US31101,"Keith County, Nebraska",8219,1062.063,7.738712298611287
0500000US31103,"Keya Paha County, Nebraska",822,772.876,1.0635600018631708
0500000US31105,"Kimball County, Nebraska",3248,951.942,3.4119725781612744
0500000US31107,"Knox County, Nebraska",8363,1108.235,7.546233425221185
0500000US31109,"Lancaster County, Nebraska",326696,837.56,390.05683174936723
0500000US31111,"Lincoln County, Nebraska",33802,2564.14,13.182587534222002
0500000US31113,"Logan County, Nebraska",773,570.698,1.3544817048596631
0500000US31115,"Loup County, Nebraska",578,563.341,1.0260215393518313
0500000US31117,"McPherson County, Nebraska",475,859.259,0.552801890931605
0500000US31119,"Madison County, Nebraska",35532,572.612,62.05248929467074
0500000US31121,"Merrick County, Nebraska",7724,487.794,15.834553110534365
0500000US31123,"Morrill County, Nebraska",4534,1423.706,3.1846462682604417
0500000US31125,"Nance County, Nebraska",3324,441.595,7.527259140162365
0500000US31127,"Nemaha County, Nebraska",7046,407.301,17.299245521125656
0500000US31129,"Nuckolls County, Nebraska",4087,575.155,7.105910580626093
0500000US31131,"Otoe County, Nebraska",16241,615.615,26.381748332967845
0500000US31133,"Pawnee County, Nebraska",2530,431.075,5.869048309458911
0500000US31135,"Perkins County, Nebraska",2821,883.313,3.193658420061745
0500000US31137,"Phelps County, Nebraska",9009,539.765,16.690596833807305
0500000US31139,"Pierce County, Nebraska",7325,573.249,12.778042351578458
0500000US31141,"Platte County, Nebraska",34716,675.118,51.422121762417824
0500000US31143,"Polk County, Nebraska",5225,438.832,11.906606628504758
0500000US31145,"Red Willow County, Nebraska",10557,717.17,14.720359189592427
0500000US31147,"Richardson County, Nebraska",7751,551.841,14.045712442533265
0500000US31149,"Rock County, Nebraska",1319,1008.291,1.308154094403302
0500000US31151,"Saline County, Nebraska",14650,574.069,25.519580398871913
0500000US31153,"Sarpy County, Nebraska",197389,237.997,829.3760005378218
0500000US31155,"Saunders County, Nebraska",23048,748.668,30.785341433051766
0500000US31157,"Scotts Bluff County, Nebraska",35843,739.621,48.46130653402216
0500000US31159,"Seward County, Nebraska",17641,571.43,30.87167282081795
0500000US31161,"Sheridan County, Nebraska",5014,2440.17,2.0547748722425077
0500000US31163,"Sherman County, Nebraska",2967,565.877,5.243188890872045
0500000US31165,"Sioux County, Nebraska",1171,2066.723,0.5665974588757178
0500000US31167,"Stanton County, Nebraska",5796,427.633,13.55367803700837
0500000US31169,"Thayer County, Nebraska",4901,573.789,8.54146733381086
0500000US31171,"Thomas County, Nebraska",564,712.554,0.7915189585631405
0500000US31173,"Thurston County, Nebraska",6627,393.592,16.837232464074475
0500000US31175,"Valley County, Nebraska",4066,568.09,7.157316622366174
0500000US31177,"Washington County, Nebraska",21106,389.928,54.12794156869986
0500000US31179,"Wayne County, Nebraska",9844,442.916,22.22543326499833
0500000US31181,"Webster County, Nebraska",3360,574.913,5.844362538331887
0500000US31183,"Wheeler County, Nebraska",847,575.183,1.472574815319646
0500000US31185,"York County, Nebraska",14286,572.516,24.953014413570976
0500000US32001,"Churchill County, Nevada",25805,4950.157,5.212965972594405
0500000US32003,"Clark County, Nevada",2329548,7891.661,295.19108841598745
0500000US32005,"Douglas County, Nevada",49623,710.537,69.83872761024408
0500000US32007,"Elko County, Nevada",54047,17173.302,3.147152481217648
0500000US32009,"Esmeralda County, Nevada",1028,3581.889,0.2869994017123367
0500000US32011,"Eureka County, Nevada",1585,4175.688,0.37957816771751146
0500000US32013,"Humboldt County, Nevada",17289,9640.792,1.7933173955002868
0500000US32015,"Lander County, Nevada",5770,5519.247,1.0454324656968603
0500000US32017,"Lincoln County, Nevada",4405,10633.386,0.41426127105702737
0500000US32019,"Lyon County, Nevada",61680,2003.053,30.792994493905052
0500000US32021,"Mineral County, Nevada",4542,3751.283,1.2107857498354564
0500000US32023,"Nye County, Nevada",54344,18181.914,2.9889042484746104
0500000US32027,"Pershing County, Nevada",6487,6036.589,1.0746134944751085
0500000US32029,"Storey County, Nevada",4140,263.8,15.693707354056102
0500000US32031,"Washoe County, Nevada",497200,6315.874,78.72227976682245
0500000US32033,"White Pine County, Nevada",8735,8886.665,0.9829334176544293
0500000US32510,"Carson City, Nevada",58384,144.534,403.9464762616409
0500000US33001,"Belknap County, New Hampshire",64659,401.847,160.90452336336966
0500000US33003,"Carroll County, New Hampshire",51804,931.864,55.591803095730704
0500000US33005,"Cheshire County, New Hampshire",77297,706.709,109.3759949286057
0500000US33007,"Coos County, New Hampshire",31271,1794.574,17.425305392811886
0500000US33009,"Grafton County, New Hampshire",92120,1708.599,53.915517918481754
0500000US33011,"Hillsborough County, New Hampshire",426378,876.53,486.43857027141115
0500000US33013,"Merrimack County, New Hampshire",155967,932.899,167.1853008739424
0500000US33015,"Rockingham County, New Hampshire",319082,695.391,458.8526454900912
0500000US33017,"Strafford County, New Hampshire",132575,367.47,360.7777505646719
0500000US33019,"Sullivan County, New Hampshire",43715,537.876,81.27337899441507
0500000US34001,"Atlantic County, New Jersey",276270,555.578,497.26591045721756
0500000US34003,"Bergen County, New Jersey",962316,232.788,4133.872880045363
0500000US34005,"Burlington County, New Jersey",467805,799.285,585.2793434131755
0500000US34007,"Camden County, New Jersey",527257,221.362,2381.8767448794283
0500000US34009,"Cape May County, New Jersey",94941,251.521,377.46748780419927
0500000US34011,"Cumberland County, New Jersey",153305,483.38,317.1521370350449
0500000US34013,"Essex County, New Jersey",863002,126.083,6844.713403075752
0500000US34015,"Gloucester County, New Jersey",306954,322.008,953.2496087053738
0500000US34017,"Hudson County, New Jersey",718323,46.194,15550.136381348226
0500000US34019,"Hunterdon County, New Jersey",130160,427.835,304.2294342445102
0500000US34021,"Mercer County, New Jersey",385864,224.478,1718.93904970643
0500000US34023,"Middlesex County, New Jersey",871290,309.247,2817.456596183633
0500000US34025,"Monmouth County, New Jersey",645353,468.204,1378.3585787391821
0500000US34027,"Morris County, New Jersey",514528,461.025,1116.0522748224066
0500000US34029,"Ocean County, New Jersey",654362,628.29,1041.4967610498338
0500000US34031,"Passaic County, New Jersey",521012,186.133,2799.1382506057494
0500000US34033,"Salem County, New Jersey",65275,331.861,196.69379649913668
0500000US34035,"Somerset County, New Jersey",349846,301.867,1158.9408580600066
0500000US34037,"Sussex County, New Jersey",145807,518.488,281.2157658422181
0500000US34039,"Union County, New Jersey",579290,102.766,5636.981102699336
0500000US34041,"Warren County, New Jersey",110849,356.541,310.9011305852623
0500000US35001,"Bernalillo County, New Mexico",673930,1161.245,580.3512609311558
0500000US35003,"Catron County, New Mexico",3743,6924.187,0.5405688783390743
0500000US35005,"Chaves County, New Mexico",64217,6067.178,10.584327672601662
0500000US35006,"Cibola County, New Mexico",26845,4539.984,5.9130164335380915
0500000US35007,"Colfax County, New Mexico",12322,3757.976,3.278892680528029
0500000US35009,"Curry County, New Mexico",47638,1405.524,33.89340914847416
0500000US35011,"De Baca County, New Mexico",1576,2323.107,0.6784018127447423
0500000US35013,"Doña Ana County, New Mexico",224266,3808.179,58.890614122918066
0500000US35015,"Eddy County, New Mexico",61105,4176.347,14.631207607988513
0500000US35017,"Grant County, New Mexico",27775,3961.207,7.011751721129444
0500000US35019,"Guadalupe County, New Mexico",4381,3029.772,1.4459833941299873
0500000US35021,"Harding County, New Mexico",741,2125.478,0.34862746168156056
0500000US35023,"Hidalgo County, New Mexico",4041,3438.551,1.175204322983722
0500000US35025,"Lea County, New Mexico",73733,4391.552,16.789736293683873
0500000US35027,"Lincoln County, New Mexico",20224,4831.115,4.18619718222398
0500000US35028,"Los Alamos County, New Mexico",19435,109.123,178.1017750611695
0500000US35029,"Luna County, New Mexico",25611,2965.177,8.637258416613916
0500000US35031,"McKinley County, New Mexico",70431,5451.064,12.920596786242099
0500000US35033,"Mora County, New Mexico",4149,1926.249,2.153927140260683
0500000US35035,"Otero County, New Mexico",68816,6612.562,10.406858945141082
0500000US35037,"Quay County, New Mexico",8564,2873.955,2.979865725107039
0500000US35039,"Rio Arriba County, New Mexico",40070,5860.874,6.836864262906864
0500000US35041,"Roosevelt County, New Mexico",18928,2446.051,7.738186979748174
0500000US35043,"Sandoval County, New Mexico",153604,3710.194,41.4005305382953
0500000US35045,"San Juan County, New Mexico",120942,5517.232,21.920774765317102
0500000US35047,"San Miguel County, New Mexico",26850,4721.515,5.6867340249898595
0500000US35049,"Santa Fe County, New Mexico",156105,1910.38,81.71410923481191
0500000US35051,"Sierra County, New Mexico",11500,4181.214,2.750397372629098
0500000US35053,"Socorro County, New Mexico",16200,6646.387,2.4374144930170334
0500000US35055,"Taos County, New Mexico",34543,2202.373,15.684445822755727
0500000US35057,"Torrance County, New Mexico",15490,3345.213,4.630497370421554
0500000US35059,"Union County, New Mexico",4013,3825.05,1.0491366125932995
0500000US35061,"Valencia County, New Mexico",78458,1066.744,73.54904269440466
0500000US36001,"Albany County, New York",317018,522.888,606.2827986107924
0500000US36003,"Allegany County, New York",47159,1029.506,45.80740665911612
0500000US36005,"Bronx County, New York",1404779,42.176,33307.54457511381
0500000US36007,"Broome County, New York",197378,705.651,279.7105084524787
0500000US36009,"Cattaraugus County, New York",76145,1308.183,58.20668820799536
0500000US36011,"Cayuga County, New York",75102,691.589,108.59339868043013
0500000US36013,"Chautauqua County, New York",125544,1060.41,118.39194273912919
0500000US36015,"Chemung County, New York",82147,407.333,201.67037779899982
0500000US36017,"Chenango County, New York",46321,893.443,51.845501056027075
0500000US36019,"Clinton County, New York",78493,1037.751,75.63760478187928
0500000US36021,"Columbia County, New York",61100,634.663,96.27156459412318
0500000US36023,"Cortland County, New York",46246,498.774,92.7193478409059
0500000US36025,"Delaware County, New York",44487,1442.596,30.838155658271617
0500000US36027,"Dutchess County, New York",298220,795.602,374.83565903554796
0500000US36029,"Erie County, New York",950622,1042.763,911.6376396170559
0500000US36031,"Essex County, New York",36973,1794.122,20.607851639966512
0500000US36033,"Franklin County, New York",46696,1629.296,28.660231167326256
0500000US36035,"Fulton County, New York",52487,495.46,105.93589795341703
0500000US36037,"Genesee County, New York",57787,492.976,117.2207166271786
0500000US36039,"Greene County, New York",47409,647.161,73.25688661708601
0500000US36041,"Hamilton County, New York",5089,1717.378,2.9632381455917103
0500000US36043,"Herkimer County, New York",59757,1410.586,42.363244779120166
0500000US36045,"Jefferson County, New York",115040,1267.93,90.73056083537735
0500000US36047,"Kings County, New York",2631580,69.377,37931.59116133589
0500000US36049,"Lewis County, New York",26607,1276.309,20.84683254603705
0500000US36051,"Livingston County, New York",61498,631.654,97.360263688665
0500000US36053,"Madison County, New York",67328,654.85,102.81438497365808
0500000US36055,"Monroe County, New York",753753,656.944,1147.3626366935387
0500000US36057,"Montgomery County, New York",49528,403.111,122.86442195821995
0500000US36059,"Nassau County, New York",1389591,284.542,4883.605935151929
0500000US36061,"New York County, New York",1629477,22.658,71916.18854267808
0500000US36063,"Niagara County, New York",210721,522.348,403.4111358711051
0500000US36065,"Oneida County, New York",229124,1212.442,188.97728716095284
0500000US36067,"Onondaga County, New York",471129,778.393,605.2585262200456
0500000US36069,"Ontario County, New York",112625,644.076,174.86290437774423
0500000US36071,"Orange County, New York",406616,812.078,500.71052288080705
0500000US36073,"Orleans County, New York",39608,391.262,101.2313999315037
0500000US36075,"Oswego County, New York",117953,951.607,123.95137908821604
0500000US36077,"Otsego County, New York",60108,1001.738,60.003713545857295
0500000US36079,"Putnam County, New York",98107,230.252,426.08533259211646
0500000US36081,"Queens County, New York",2323052,108.724,21366.506015231225
0500000US36083,"Rensselaer County, New York",160332,652.459,245.73498104861764
0500000US36085,"Richmond County, New York",494956,57.523,8604.488639326877
0500000US36087,"Rockland County, New York",341883,173.685,1968.4083254167026
0500000US36089,"St. Lawrence County, New York",107226,2679.526,40.01677908704749
0500000US36091,"Saratoga County, New York",238284,809.97,294.1886736545798
0500000US36093,"Schenectady County, New York",160369,204.669,783.5529562366553
0500000US36095,"Schoharie County, New York",30049,621.819,48.32435162000518
0500000US36097,"Schuyler County, New York",17562,328.343,53.486750136290404
0500000US36099,"Seneca County, New York",32920,323.698,101.69973246668191
0500000US36101,"Steuben County, New York",92588,1390.508,66.5857370112218
0500000US36103,"Suffolk County, New York",1530146,910.922,1679.7771927783058
0500000US36105,"Sullivan County, New York",79721,968.145,82.34407036136116
0500000US36107,"Tioga County, New York",47864,518.767,92.26492818548596
0500000US36109,"Tompkins County, New York",104537,474.644,220.2429610402744
0500000US36111,"Ulster County, New York",182601,1124.236,162.42230279051728
0500000US36113,"Warren County, New York",65517,867.222,75.54812954468406
0500000US36115,"Washington County, New York",60522,831.19,72.8136767766696
0500000US36117,"Wayne County, New York",90929,603.83,150.58708576917343
0500000US36119,"Westchester County, New York",999677,430.817,2320.421431837648
0500000US36121,"Wyoming County, New York",39753,592.7,67.07103087565378
0500000US36123,"Yates County, New York",24526,338.139,72.53230180487905
0500000US37001,"Alamance County, North Carolina",176893,423.455,417.73742192204605
0500000US37003,"Alexander County, North Carolina",36412,259.985,140.0542338981095
0500000US37005,"Alleghany County, North Carolina",11174,234.835,47.58234505078033
0500000US37007,"Anson County, North Carolina",22289,531.461,41.93910747919414
0500000US37009,"Ashe County, North Carolina",26950,426.264,63.22372989508849
0500000US37011,"Avery County, North Carolina",17680,247.338,71.4811310837801
0500000US37013,"Beaufort County, North Carolina",44499,832.736,53.437103715943586
0500000US37015,"Bertie County, North Carolina",17170,699.176,24.55747908967127
0500000US37017,"Bladen County, North Carolina",29566,875.032,33.788478592782894
0500000US37019,"Brunswick County, North Carolina",152568,850.069,179.47719538061028
0500000US37021,"Buncombe County, North Carolina",274360,656.49,417.91954180566347
0500000US37023,"Burke County, North Carolina",87795,506.237,173.42667564796724
0500000US37025,"Cabarrus County, North Carolina",236133,361.232,653.6879346237321
0500000US37027,"Caldwell County, North Carolina",80536,471.888,170.66761604448513
0500000US37029,"Camden County, North Carolina",10927,240.325,45.46759596379903
0500000US37031,"Carteret County, North Carolina",69148,507.604,136.22430083293276
0500000US37033,"Caswell County, North Carolina",22404,425.483,52.65545274429296
0500000US37035,"Catawba County, North Carolina",163573,401.374,407.53262543164226
0500000US37037,"Chatham County, North Carolina",80151,681.481,117.61296353089814
0500000US37039,"Cherokee County, North Carolina",29562,455.54,64.89441102866927
0500000US37041,"Chowan County, North Carolina",13836,172.657,80.13576049624399
0500000US37043,"Clay County, North Carolina",11610,215.001,53.99974883837749
0500000US37045,"Cleveland County, North Carolina",100991,464.249,217.53627902267962
0500000US37047,"Columbus County, North Carolina",50140,938.121,53.447263199523306
0500000US37049,"Craven County, North Carolina",102612,706.573,145.22490952810256
0500000US37051,"Cumberland County, North Carolina",338545,652.566,518.7904365228958
0500000US37053,"Currituck County, North Carolina",30601,261.91,116.83784506128058
0500000US37055,"Dare County, North Carolina",37875,383.229,98.83124711334477
0500000US37057,"Davidson County, North Carolina",172954,553.178,312.6552393623752
0500000US37059,"Davie County, North Carolina",44122,263.699,167.3195575258154
0500000US37061,"Duplin County, North Carolina",49335,814.72,60.55454634721131
0500000US37063,"Durham County, North Carolina",332353,287.547,1155.8214830966763
0500000US37065,"Edgecombe County, North Carolina",48736,505.436,96.42368173220744
0500000US37067,"Forsyth County, North Carolina",389977,407.858,956.1587611374547
0500000US37069,"Franklin County, North Carolina",74386,491.802,151.25192658834246
0500000US37071,"Gaston County, North Carolina",234881,355.751,660.2398868871768
0500000US37073,"Gates County, North Carolina",10376,340.612,30.462813993634985
0500000US37075,"Graham County, North Carolina",8072,291.968,27.646865409907935
0500000US37077,"Granville County, North Carolina",60877,531.991,114.43238701406604
0500000US37079,"Greene County, North Carolina",20486,266.734,76.80310721542811
0500000US37081,"Guilford County, North Carolina",547940,645.98,848.2305953744698
0500000US37083,"Halifax County, North Carolina",47675,723.738,65.87328563651486
0500000US37085,"Harnett County, North Carolina",139150,595.066,233.83960770738034
0500000US37087,"Haywood County, North Carolina",62662,553.56,113.19820796300311
0500000US37089,"Henderson County, North Carolina",118484,372.947,317.6966164093021
0500000US37091,"Hertford County, North Carolina",19908,353.164,56.37041148021883
0500000US37093,"Hoke County, North Carolina",53835,390.153,137.98432922468876
0500000US37095,"Hyde County, North Carolina",4592,612.342,7.4990773130048245
0500000US37097,"Iredell County, North Carolina",196544,574.437,342.15066230065264
0500000US37099,"Jackson County, North Carolina",43771,491.11,89.12667223229012
0500000US37101,"Johnston County, North Carolina",234263,792.019,295.7795204407975
0500000US37103,"Jones County, North Carolina",9302,471.368,19.73405067802651
0500000US37105,"Lee County, North Carolina",65816,255.068,258.03315194379536
0500000US37107,"Lenoir County, North Carolina",54919,399.087,137.6115984735158
0500000US37109,"Lincoln County, North Carolina",92716,295.847,313.39171936845736
0500000US37111,"McDowell County, North Carolina",44817,439.954,101.86746796255972
0500000US37113,"Macon County, North Carolina",37941,515.565,73.59110878356753
0500000US37115,"Madison County, North Carolina",21867,449.615,48.63494322920721
0500000US37117,"Martin County, North Carolina",21644,456.412,47.42206602806237
0500000US37119,"Mecklenburg County, North Carolina",1154681,523.608,2205.239415746131
0500000US37121,"Mitchell County, North Carolina",14992,221.251,67.76014571685552
0500000US37123,"Montgomery County, North Carolina",26007,491.537,52.90954699239325
0500000US37125,"Moore County, North Carolina",104876,697.616,150.33485470516732
0500000US37127,"Nash County, North Carolina",96216,540.444,178.03139640739838
0500000US37129,"New Hanover County, North Carolina",235229,192.255,1223.5260461366415
0500000US37131,"Northampton County, North Carolina",16931,536.71,31.54590002049524
0500000US37133,"Onslow County, North Carolina",207906,762.085,272.81208789045843
0500000US37135,"Orange County, North Carolina",149678,397.538,376.51243403146367
0500000US37137,"Pamlico County, North Carolina",12390,336.515,36.8185667800841
0500000US37139,"Pasquotank County, North Carolina",40834,226.878,179.98219307292908
0500000US37141,"Pender County, North Carolina",65550,871.296,75.23275672102247
0500000US37143,"Perquimans County, North Carolina",13244,247.173,53.581904172381286
0500000US37145,"Person County, North Carolina",39542,392.34,100.78503338940715
0500000US37147,"Pitt County, North Carolina",177193,652.366,271.6159333870864
0500000US37149,"Polk County, North Carolina",19891,237.687,83.68568747975279
0500000US37151,"Randolph County, North Carolina",146348,782.334,187.065882346926
0500000US37153,"Richmond County, North Carolina",42344,473.689,89.39198503659574
0500000US37155,"Robeson County, North Carolina",116902,947.295,123.40611952981912
0500000US37157,"Rockingham County, North Carolina",92131,565.642,162.87864055356567
0500000US37159,"Rowan County, North Carolina",149875,511.61,292.947753171361
0500000US37161,"Rutherford County, North Carolina",64930,565.437,114.83153737728517
0500000US37163,"Sampson County, North Carolina",59470,945.93,62.86934551182434
0500000US37165,"Scotland County, North Carolina",33590,319.14,105.25161371185061
0500000US37167,"Stanly County, North Carolina",64651,395.08,163.64027538726336
0500000US37169,"Stokes County, North Carolina",45139,449.324,100.45980183564643
0500000US37171,"Surry County, North Carolina",71425,532.644,134.0951930370003
0500000US37173,"Swain County, North Carolina",14013,527.726,26.553552411668175
0500000US37175,"Transylvania County, North Carolina",33691,378.358,89.04529572521263
0500000US37177,"Tyrrell County, North Carolina",3423,390.777,8.7594715144443
0500000US37179,"Union County, North Carolina",250958,632.737,396.62292548088703
0500000US37181,"Vance County, North Carolina",42322,252.396,167.6809458153061
0500000US37183,"Wake County, North Carolina",1178653,834.611,1412.2183867694052
0500000US37185,"Warren County, North Carolina",18795,429.392,43.77119275626933
0500000US37187,"Washington County, North Carolina",10812,346.51,31.202562696603273
0500000US37189,"Watauga County, North Carolina",55123,312.44,176.42747407502242
0500000US37191,"Wayne County, North Carolina",118652,553.922,214.20344380616766
0500000US37193,"Wilkes County, North Carolina",65935,753.678,87.4843102757411
0500000US37195,"Wilson County, North Carolina",79290,367.574,215.7116662223117
0500000US37197,"Yadkin County, North Carolina",37574,334.943,112.18028142101791
0500000US37199,"Yancey County, North Carolina",18797,312.592,60.132696934022626
0500000US38001,"Adams County, North Dakota",2145,987.547,2.1720485202223285
0500000US38003,"Barnes County, North Dakota",10773,1491.559,7.222644226611217
0500000US38005,"Benson County, North Dakota",5808,1388.555,4.182765536835055
0500000US38007,"Billings County, North Dakota",1024,1148.488,0.8916070520545273
0500000US38009,"Bottineau County, North Dakota",6378,1668.858,3.8217751300589984
0500000US38011,"Bowman County, North Dakota",2906,1161.809,2.501271723665422
0500000US38013,"Burke County, North Dakota",2156,1103.619,1.9535727456667564
0500000US38015,"Burleigh County, North Dakota",100600,1632.694,61.61595497992888
0500000US38017,"Cass County, North Dakota",193400,1764.935,109.57910631269708
0500000US38019,"Cavalier County, North Dakota",3633,1489.125,2.4396877360866283
0500000US38021,"Dickey County, North Dakota",4935,1131.493,4.361494061386151
0500000US38023,"Divide County, North Dakota",2167,1261.13,1.7183002545336323
0500000US38025,"Dunn County, North Dakota",4040,2008.492,2.01145934362696
0500000US38027,"Eddy County, North Dakota",2307,630.239,3.660516089927789
0500000US38029,"Emmons County, North Dakota",3254,1508.401,2.1572512879532697
0500000US38031,"Foster County, North Dakota",3358,634.08,5.295861720918496
0500000US38033,"Golden Valley County, North Dakota",1653,1000.885,1.6515383885261543
0500000US38035,"Grand Forks County, North Dakota",72923,1436.225,50.77407787776985
0500000US38037,"Grant County, North Dakota",2269,1659.233,1.3674993204691566
0500000US38039,"Griggs County, North Dakota",2245,708.685,3.1678390258013085
0500000US38041,"Hettinger County, North Dakota",2432,1132.239,2.1479563943655005
0500000US38043,"Kidder County, North Dakota",2377,1351.062,1.759356713459486
0500000US38045,"LaMoure County, North Dakota",4118,1146.005,3.5933525595438063
0500000US38047,"Logan County, North Dakota",1819,992.599,1.83256279726254
0500000US38049,"McHenry County, North Dakota",5207,1873.942,2.7786345575263267
0500000US38051,"McIntosh County, North Dakota",2497,974.563,2.5621740205610104
0500000US38053,"McKenzie County, North Dakota",14321,2760.133,5.188518089526846
0500000US38055,"McLean County, North Dakota",9823,2110.272,4.654850180450672
0500000US38057,"Mercer County, North Dakota",8337,1042.781,7.994967303777112
0500000US38059,"Morton County, North Dakota",33777,1925.888,17.53840306393726
0500000US38061,"Mountrail County, North Dakota",9507,1825.163,5.208849839712946
0500000US38063,"Nelson County, North Dakota",3016,981.815,3.0718618069595593
0500000US38065,"Oliver County, North Dakota",1839,722.404,2.5456669675140224
0500000US38067,"Pembina County, North Dakota",6727,1118.535,6.014116679406545
0500000US38069,"Pierce County, North Dakota",3928,1018.285,3.8574662299847295
0500000US38071,"Ramsey County, North Dakota",11556,1185.367,9.748879460960193
0500000US38073,"Ransom County, North Dakota",5643,862.472,6.542821100279197
0500000US38075,"Renville County, North Dakota",2304,877.244,2.626407248154447
0500000US38077,"Richland County, North Dakota",16584,1435.674,11.551368904082683
0500000US38079,"Rolette County, North Dakota",11924,903.042,13.204258495175196
0500000US38081,"Sargent County, North Dakota",3804,858.483,4.431072018898453
0500000US38083,"Sheridan County, North Dakota",1303,972.226,1.340223363703501
0500000US38085,"Sioux County, North Dakota",3740,1094.052,3.4184846789732117
0500000US38087,"Slope County, North Dakota",766,1215.264,0.6303157174079048
0500000US38089,"Stark County, North Dakota",33302,1334.913,24.946944107968086
0500000US38091,"Steele County, North Dakota",1804,712.143,2.533199090632078
0500000US38093,"Stutsman County, North Dakota",21549,2221.904,9.698438816438514
0500000US38095,"Towner County, North Dakota",2079,1025.113,2.0280691006747547
0500000US38097,"Traill County, North Dakota",7970,861.871,9.247323555381257
0500000US38099,"Walsh County, North Dakota",10396,1281.607,8.111691025407945
0500000US38101,"Ward County, North Dakota",68973,2013.028,34.263308806434885
0500000US38103,"Wells County, North Dakota",3890,1270.533,3.0617071732886907
0500000US38105,"Williams County, North Dakota",39555,2077.6,19.038794763188296
0500000US39001,"Adams County, Ohio",27540,583.872,47.167872410391325
0500000US39003,"Allen County, Ohio",101348,402.545,251.76812530276118
0500000US39005,"Ashland County, Ohio",52256,422.986,123.54073184455278
0500000US39007,"Ashtabula County, Ohio",97167,702.417,138.3323581291455
0500000US39009,"Athens County, Ohio",61737,503.643,122.58087573936301
0500000US39011,"Auglaize County, Ohio",46125,401.388,114.91374928996383
0500000US39013,"Belmont County, Ohio",65473,532.127,123.04017649921919
0500000US39015,"Brown County, Ohio",43845,489.543,89.56312315772057
0500000US39017,"Butler County, Ohio",392876,466.516,842.1490366889881
0500000US39019,"Carroll County, Ohio",26659,394.612,67.55749951851439
